timestamp_us,x,y,z,qx,qy,qz,qw,vx,vy,wz,u_steering_angle,u_longitudinal_actuation,ref_traj_0_x,ref_traj_0_y,front_steering_angle,acceleration,x_ref_0,y_ref_0,yaw_ref_0
2753671546209,8.712882995605469,0.02646108716726303,0.013268478214740753,-0.00549986632540822,-0.0009753474732860923,0.006292188540101051,0.9999646544456482,14.07982234293193,0.00683859889303357,0.00745880332351453,-0.0037238025345271027,-4.676552520710347,0.0,0.0,-0.0005753059839702708,-2.9530512491019265,0.0,0.0,0.0
2753671646209,10.10413646697998,0.04401493817567825,0.015885882079601288,-0.005499900784343481,-0.000975153234321624,0.00632749916985631,0.9999644160270691,13.73263407189119,-0.005463293334055421,-0.004182896113494363,-0.0027975094008838796,-4.360849791616305,0.0,0.0,-0.0019785363651140544,-3.842018330310817,-1.4190678596496582,0.001728840172290802,-0.0016686603194102645
2753671696209,10.785872459411621,0.0526634156703949,0.017167937010526657,-0.0054997652769088745,-0.000975916744209826,0.006188683211803436,0.9999653100967407,13.538316330749481,-0.007853008972751005,-0.006604898618625821,-0.0023857992620295106,-4.049051604332599,0.0,0.0,-0.0021385598271999014,-3.9233667210600256,-2.8104352951049805,0.0018972605466842651,-0.0017392842564731836
2753671746209,11.54731273651123,0.06582631915807724,0.012437282130122185,-0.002542756963521242,0.00041688387864269316,0.008364720270037651,0.9999616742134094,13.77149528285456,0.0055884847150536945,-0.0036139144276751286,-0.0023857992620295106,-4.049051604332599,0.0,0.0,-0.0022357061929141227,-3.9727513576312967,-2.8104352951049805,0.0018972605466842651,-0.0017392842564731836
2753671846209,12.897796630859375,0.08864890038967133,0.011252548545598984,-0.0025428186636418104,0.0004165080317761749,0.008216915652155876,0.9999629259109497,13.188944651821734,-0.00034284096762437664,-0.0010233116409489001,0.0018947030059883112,-9.000021129360283,0.0,0.0,0.0003724779320592463,-7.1472661766633365,-0.6935234069824219,-0.0011879056692123413,0.00020097567175980657
2753671946209,14.179007530212402,0.10972641408443451,0.01013151090592146,-0.0025428172666579485,0.00041651682113297284,0.008220376446843147,0.9999629259109497,12.424505024182533,0.000450780781848197,0.000328078578373358,-0.00015094717072762574,-8.496180192164791,0.0,0.0,4.195643214005119e-05,-7.9990500924361045,-2.0441999435424805,-0.002022489905357361,0.0004965960397385061
2753672046209,15.677530288696289,0.14158526062965393,0.01637360081076622,-0.0023365721572190523,0.00047141790855675936,0.011622496880590916,0.9999296069145203,12.922037088853157,0.005684221658547615,0.003914447174452223,0.0016422737514288932,-8.000417500162488,0.0,0.0,0.0010524912305319937,-7.999913554372337,0.0,0.0,2.6469779601696886e-23
2753672146209,16.92938995361328,0.1708051711320877,0.015124504454433918,-0.0023365006782114506,0.00047177207306958735,0.01177405659109354,0.999927818775177,12.12199121154825,0.0018633791546285021,0.0016140965617045123,-0.0005517146965534745,-8.001392952049036,0.0,0.0,3.950093569042496e-05,-8.000847733372305,-1.3322019577026367,-0.0002851039171218872,-0.0002971161447931081
2753672196209,17.52532386779785,0.18483403325080872,0.014529329724609852,-0.0023364881053566933,0.0004718340060207993,0.01180056482553482,0.9999275207519531,11.72195365771812,0.0007452293799695641,0.0006613544170156536,6.276811009761257e-06,-8.000396385817623,0.0,0.0,2.6446371927216927e-05,-8.000670387979806,-2.584402084350586,0.0003809928894042969,-0.0006002578884363174
2753672246209,18.43454360961914,0.20441733300685883,0.027631843462586403,-0.0031657202634960413,-0.001310982508584857,0.014250216074287891,0.9998926520347595,12.988679436472788,0.004369203292550738,0.0015356887307897628,6.276811009761257e-06,-8.000396385817623,0.0,0.0,1.852126263980578e-05,-8.000562725889928,-2.584402084350586,0.0003809928894042969,-0.0006002578884363174
