timestamp_us,x,y,z,qx,qy,qz,qw,vx,vy,wz,u_steering_angle,u_longitudinal_actuation,ref_traj_0_x,ref_traj_0_y,front_steering_angle,acceleration,x_ref_0,y_ref_0,yaw_ref_0
2753672046209,15.698458671569824,0.1402881145477295,0.03085825964808464,-0.004036588128656149,-0.0014026471180841327,0.012648121453821659,0.9999109506607056,13.409002076063807,0.034422474787007995,0.028208312351626963,0.011108551361674672,-3.9652457725845105,0.0,0.0,0.008382320483537348,-2.503890190449137,0.0,0.0,-1.8626449271863521e-09
2753672146209,17.02497100830078,0.17456085979938507,0.034439317882061005,-0.004038322251290083,-0.0013976466143503785,0.013886537402868271,0.9998944997787476,13.118781944217805,0.01944515310895563,0.01762188588171714,-0.0010628586122729505,-3.5846685689808067,0.0,0.0,0.0024180769936262532,-3.1863574409699362,-1.3503007888793945,0.0016663968563079834,-0.0023383041843771935
2753672246209,18.320327758789062,0.21083375811576843,0.037913721054792404,-0.004038739949464798,-0.0013964376412332058,0.014185854233801365,0.9998902678489685,12.797968095713516,-0.008690925157954582,-0.0062413797561578785,-0.008866595189640803,-3.2454581786607375,0.0,0.0,-0.004707730989695774,-3.22367713458778,-2.677248954772949,0.007604271173477173,-0.004815374501049519
2753672346209,19.5838680267334,0.2464270144701004,0.04130109027028084,-0.004037452861666679,-0.0014001540839672089,0.013265606015920639,0.9999029040336609,12.485899731239694,-0.036604278922116096,-0.029802869721713855,-0.014319970530136455,-2.9442143500182936,0.0,0.0,-0.010777466303446438,-3.047207839867859,-3.973111152648926,0.009711146354675293,-0.005414075218141079
2753672446209,20.817289352416992,0.27838650345802307,0.04463009908795357,-0.004034691024571657,-0.0014080926775932312,0.01129886694252491,0.9999271035194397,12.194786546708608,-0.05842395441233555,-0.047736001284475596,-0.01762239562577185,-2.677978906976031,0.0,0.0,-0.015099758632205985,-2.814054901533027,-5.23716926574707,0.0003514587879180908,-0.0035733880940824747
2753672546209,22.39222526550293,0.31927424669265747,0.05191347002983093,-0.0034726024605333805,-0.0013671277556568384,0.014609377831220627,0.9998863339424133,12.491409984523672,0.008058531704124393,0.00246084119653786,0.02206502336625651,-6.377948108167331,0.0,0.0,0.008368278007418885,-5.064507395952719,0.0,0.0,1.6305386819584696e-19
2753672646209,23.614582061767578,0.3554318845272064,0.05512979254126549,-0.0034737412352114916,-0.0013642319245263934,0.015443064272403717,0.9998738169670105,11.959093388970377,0.02752900135370148,0.022110756580691886,0.005232296191681947,-5.766352157389689,0.0,0.0,0.0063880340184737485,-5.507693597809439,-1.271657943725586,-0.003818303346633911,0.0025638274382799864
2753672746209,24.782739639282227,0.3920413553714752,0.05818931385874748,-0.0034749102778732777,-0.0013612520415335894,0.016300644725561142,0.9998602271080017,11.418515617896402,0.012009758096869199,0.009915547118321285,-0.002437807458236372,-5.231154783230325,0.0,0.0,0.0008148768515751851,-5.333070670300015,-2.494556427001953,-7.727742195129395e-05,0.0008962526917457581
2753672846209,25.898069381713867,0.42857712507247925,0.06109955161809921,-0.0034749736078083515,-0.0013610903406515718,0.016347160562872887,0.9998594522476196,10.906093291091251,-0.01031782398183163,-0.007787042093019756,-0.007511549105287245,-4.766383623694269,0.0,0.0,-0.0044429198830015166,-4.975231025942767,-3.6632862091064453,0.005701154470443726,-0.0008191318484023213
2753672946209,26.964038848876953,0.4631941318511963,0.06388307362794876,-0.0034738837275654078,-0.0013638701057061553,0.015547220595180988,0.9998722076416016,10.431017289600483,-0.030986985091780113,-0.023552050284316093,-0.011785272094544191,-4.366150841451335,0.0,0.0,-0.009079314379507448,-4.590621852486409,-4.779218673706055,0.005996286869049072,-0.0009121784241870046
2753673046209,28.762409210205078,0.5150380730628967,0.07547435164451599,-0.007460952270776033,-0.00032416507019661367,0.014781977981328964,0.9998628497123718,11.635807922076713,-0.03186736097849135,-0.02420796518042911,-0.0017490271448306807,-7.239121656392107,0.0,0.0,-0.00445053842141127,-6.2630409303292325,0.0,0.0,0.0
2753673146209,29.893632888793945,0.547955334186554,0.07596642524003983,-0.0074606360867619514,-0.00033136073034256697,0.013817639090120792,0.9998766183853149,10.993736709833405,-0.02092703712456718,-0.01646365744273409,-0.004506905071234224,-6.690866324498289,0.0,0.0,-0.004486131650596704,-6.533195132394423,-1.1928138732910156,-0.001080155372619629,0.002933925949037075
2753673246209,30.96038246154785,0.5770744681358337,0.0764591172337532,-0.007460341788828373,-0.0003379186673555523,0.012938720174133778,0.9998884201049805,10.35270980120946,-0.02594139760421663,-0.019764577734751022,-0.008192036433641374,-6.199647301315317,0.0,0.0,-0.006826258635198721,-6.322573347470305,-2.324512481689453,-0.0050223469734191895,0.004862855188548565
2753673346209,31.96445083618164,0.602583646774292,0.07695117592811584,-0.0074599566869437695,-0.00034631387097761035,0.01181349903345108,0.9999023675918579,9.741063884091835,-0.03364046567008075,-0.02504595292558593,-0.00992295858965442,-5.76330264278296,0.0,0.0,-0.008781697738705302,-5.969416819076988,-3.3916454315185547,-0.010611504316329956,0.006620899774134159
2753673446209,32.909236907958984,0.624309778213501,0.07744813710451126,-0.0074594877660274506,-0.0003562744823284447,0.010478364303708076,0.9999172687530518,9.165914388154878,-0.03825376511033543,-0.027900568108146118,-0.01040120189294486,-5.378107117644923,0.0,0.0,-0.009804348236999385,-5.59602897735233,-4.396005630493164,-0.020021289587020874,0.008871580474078655
2753673546209,34.781150817871094,0.6705887913703918,0.08707914501428604,-0.00863133929669857,0.00044732276001013815,0.00963417999446392,0.9999163150787354,10.812410591476942,-0.026661991726403246,-0.01843861040650264,0.005006728751644275,-8.999881671390545,0.0,0.0,-0.0004517601481960169,-7.7454224473013635,0.0,0.0,2.6469773290809644e-23
